Year;Day;Date;AvtTemperature;Precipitation
1850;101;1850-04-11;15.5899597167969;1.83349580518133e-06
1850;102;1850-04-12;16.43740234375;0.0120514336686028
1850;103;1850-04-13;16.82802734375;0
1850;104;1850-04-14;17.7097106933594;0.0165094732892612
1850;105;1850-04-15;16.2912841796875;0
1850;106;1850-04-16;14.3627868652344;4.27741248670843e-08
1850;107;1850-04-17;15.0496765136719;1.00913565004301e-07
1850;108;1850-04-18;14.7910095214844;2.78197325533256
1850;109;1850-04-19;13.5803771972656;0.218526706157718
1850;110;1850-04-20;14.4058776855469;0.00117312209226839
1850;111;1850-04-21;15.7846008300781;1.97700036029536e-08
1850;112;1850-04-22;15.2418762207031;0
1850;113;1850-04-23;14.4314208984375;0.0820833458419656
1850;114;1850-04-24;13.5318237304688;0.00012836071086042
1850;115;1850-04-25;13.7750183105469;0.029167588945711
1850;116;1850-04-26;14.3333984375;0.40003334870562
1850;117;1850-04-27;14.0432678222656;8.5690304171294
1850;118;1850-04-28;11.5877014160156;2.75374499615282
1850;119;1850-04-29;11.630029296875;1.28747675043996
1850;120;1850-04-30;14.1351257324219;6.96079568984764e-08
1850;121;1850-05-01;15.5259338378906;8.57237705820246e-07
1850;122;1850-05-02;16.6328369140625;0.00258568186382035
1850;123;1850-05-03;17.2851806640625;0.00795848998222937
1850;124;1850-05-04;18.1472412109375;3.05007099576926e-05
1850;125;1850-05-05;18.0596862792969;0.00163828333938909
1850;126;1850-05-06;18.2497192382813;0.000130213699023329
1850;127;1850-05-07;18.7642761230469;0.0321231306770642
1850;128;1850-05-08;19.07021484375;0.626247019681614
1850;129;1850-05-09;19.0288635253906;0.0456554686024901
1850;130;1850-05-10;18.0118347167969;0.361246641841717
1850;131;1850-05-11;14.13857421875;10.9786871820688
1850;132;1850-05-12;14.2225280761719;1.97017435566522
1850;133;1850-05-13;15.6044555664063;1.13652902073227
1850;134;1850-05-14;17.2231689453125;0.0185078990853071
1850;135;1850-05-15;19.0290161132813;0.000210908027042933
1850;136;1850-05-16;19.2906127929688;9.68888500018456e-14
1850;137;1850-05-17;19.5687805175781;0
1850;138;1850-05-18;19.6065002441406;1.33157983540889e-10
1850;139;1850-05-19;19.70595703125;0.00614379607668525
1850;140;1850-05-20;19.4078002929688;0.00987515231827274
1850;141;1850-05-21;19.4930053710938;0.0144043046930165
1850;142;1850-05-22;20.5487915039063;0.0778525016357889
1850;143;1850-05-23;20.2865234375;2.86593261122903e-05
1850;144;1850-05-24;20.6534057617188;0
1850;145;1850-05-25;19.8535705566406;0
1850;146;1850-05-26;19.9182983398438;1.50009151676328e-12
1850;147;1850-05-27;20.0389038085938;0.124318924281397
1850;148;1850-05-28;19.5475708007813;6.01979044731706
1850;149;1850-05-29;19.7179809570313;0
1850;150;1850-05-30;20.5480590820313;0.853567730518989
1850;151;1850-05-31;21.4746643066406;0.0521651771123288
1850;152;1850-06-01;22.1713806152344;0
1850;153;1850-06-02;22.0480285644531;0
1850;154;1850-06-03;22.152734375;0
1850;155;1850-06-04;21.2759948730469;7.91064050202628e-09
1850;156;1850-06-05;20.4808288574219;0.000555782223443657
1850;157;1850-06-06;19.7914672851563;5.16843781806529
1850;158;1850-06-07;19.3650451660156;1.71652675489895
1850;159;1850-06-08;19.7278076171875;1.48817510926165
1850;160;1850-06-09;20.4388671875;0.197582530381624
1850;161;1850-06-10;20.2356201171875;0.141329810139723
1850;162;1850-06-11;20.0826354980469;2.17148729134351
1850;163;1850-06-12;20.7211547851563;7.27863969096632e-07
1850;164;1850-06-13;21.6239868164063;6.50197034884545e-10
1850;165;1850-06-14;22.2239929199219;0.34007293288596
1850;166;1850-06-15;22.4292541503906;1.07700401858892
1850;167;1850-06-16;21.6285339355469;0.598798709688708
1850;168;1850-06-17;22.4647766113281;4.57241354154259e-08
1850;169;1850-06-18;22.7632995605469;0.000913356890919204
1850;170;1850-06-19;23.3789916992188;3.40682828627557e-10
1850;171;1850-06-20;24.9281860351563;0.000154348406056215
1850;172;1850-06-21;24.6177917480469;6.46857079619062e-09
1850;173;1850-06-22;23.5338684082031;0.0461378340332885
1850;174;1850-06-23;22.3454528808594;5.19259624416009
1850;175;1850-06-24;21.4885498046875;8.57412745244801
1850;176;1850-06-25;20.1385437011719;0.00213036495324559
1850;177;1850-06-26;19.3066040039063;3.65247717127204
1850;178;1850-06-27;18.2372985839844;2.1363353182096
1850;179;1850-06-28;18.7054382324219;0.399833204573952
1850;180;1850-06-29;19.4313293457031;0.273175149777671
1850;181;1850-06-30;20.6906677246094;0.0086369643213402
1850;182;1850-07-01;20.5376831054688;0
1850;183;1850-07-02;20.9683471679688;2.11744172196049e-07
1850;184;1850-07-03;20.5773559570313;0.0475764387374511
1850;185;1850-07-04;21.1736999511719;0.171586895885412
1850;186;1850-07-05;22.2490783691406;5.56453103595089e-06
1850;187;1850-07-06;22.3542419433594;1.58393064289553e-08
1850;188;1850-07-07;22.6965576171875;2.59073358469322e-09
1850;189;1850-07-08;23.306787109375;0.00362760655434613
1850;190;1850-07-09;22.6712280273438;0.0238978487686836
1850;191;1850-07-10;22.9084106445313;0.248013036616612
1850;192;1850-07-11;23.08974609375;0.0521894535268075
1850;193;1850-07-12;24.1046997070313;0.0104232268768101
1850;194;1850-07-13;24.4902893066406;8.32341675582882e-06
1850;195;1850-07-14;24.6668334960938;2.16545346107613e-09
1850;196;1850-07-15;24.5631042480469;0.0139065841722186
1850;197;1850-07-16;24.0930725097656;0.197318402206292
1850;198;1850-07-17;25.1414123535156;1.88966436263908e-12
1850;199;1850-07-18;25.54091796875;0
1850;200;1850-07-19;25.4983764648438;0
1850;201;1850-07-20;24.339013671875;0
1850;202;1850-07-21;23.59462890625;5.29063368115423e-07
1850;203;1850-07-22;24.2526184082031;0.0128973326354753
1850;204;1850-07-23;25.21083984375;0
1850;205;1850-07-24;26.2926574707031;0
1850;206;1850-07-25;26.3657470703125;0
1850;207;1850-07-26;25.9357238769531;5.42897184727196e-10
1850;208;1850-07-27;24.9509216308594;0
1850;209;1850-07-28;23.430810546875;2.94637704234546e-06
1850;210;1850-07-29;22.8665100097656;0.00241114724985891
1850;211;1850-07-30;22.6819091796875;0
1850;212;1850-07-31;23.3825317382813;6.78809132926943e-10
1850;213;1850-08-01;23.3691040039063;9.4014487601185e-09
1850;214;1850-08-02;22.8868347167969;0.00593164081692521
1850;215;1850-08-03;23.057275390625;0.00107543744150007
1850;216;1850-08-04;23.2980285644531;1.7042769783317e-10
1850;217;1850-08-05;24.1155334472656;0
1850;218;1850-08-06;25.4361206054688;2.00034213193589e-05
1850;219;1850-08-07;25.7252746582031;0.799474044470116
1850;220;1850-08-08;25.6345764160156;0.0884295335708885
1850;221;1850-08-09;25.3247924804688;2.37718377697326e-10
1850;222;1850-08-10;22.5214172363281;0
1850;223;1850-08-11;23.0021606445313;0
1850;224;1850-08-12;24.3751770019531;8.19562069576639e-11
1850;225;1850-08-13;24.8962036132813;1.0172683220481e-13
1850;226;1850-08-14;25.6678405761719;0
1850;227;1850-08-15;25.6510864257813;0
1850;228;1850-08-16;25.6883178710938;0
1850;229;1850-08-17;25.3551574707031;0.014767166612728
1850;230;1850-08-18;24.4515625;0.174450167105533
1850;231;1850-08-19;23.1487060546875;0.039793301402824
1850;232;1850-08-20;22.2917419433594;0.0970458288065856
1850;233;1850-08-21;23.3437438964844;0.100982478033984
1850;234;1850-08-22;24.688623046875;0.0863342083903262
1850;235;1850-08-23;23.6916748046875;0.120139088539872
1850;236;1850-08-24;23.5395141601563;0.00201391287646402
1850;237;1850-08-25;23.2939086914063;7.34929090241004e-09
1850;238;1850-08-26;22.75234375;0.047399853974639
1850;239;1850-08-27;23.4824462890625;0.273231393657625
1850;240;1850-08-28;23.9255920410156;0.41822045459412
1850;241;1850-08-29;23.379052734375;1.42680242620763e-08
1850;242;1850-08-30;23.2680603027344;0.686532483086921
1850;243;1850-08-31;22.1242614746094;0.0793851522757905
1850;244;1850-09-01;22.3077331542969;0.00694880686751276
1850;245;1850-09-02;23.1799560546875;1.88934496953702e-08
1850;246;1850-09-03;23.3937316894531;0.0484440786749474
1850;247;1850-09-04;22.1520629882813;8.24809258338064
1850;248;1850-09-05;22.8801818847656;1.75833574030548
1850;249;1850-09-06;23.9402099609375;4.47155265939636e-08
1850;250;1850-09-07;23.4855895996094;1.18907751145425e-06
1850;251;1850-09-08;22.4861999511719;0.0906062581634615
1850;252;1850-09-09;22.10439453125;0.70028129266575
1850;253;1850-09-10;20.9547668457031;0.209411975811236
1850;254;1850-09-11;19.2089782714844;0.101080762397032
1850;255;1850-09-12;19.6006408691406;0.000788652036476378
1850;256;1850-09-13;20.2473083496094;2.80435218796837e-07
1850;257;1850-09-14;20.7054382324219;0.00145437095966372
1850;258;1850-09-15;20.7265869140625;0.167119721299969
1850;259;1850-09-16;19.3384338378906;0.515098190226126
1850;260;1850-09-17;17.1649719238281;0.166370182705577
1850;261;1850-09-18;17.287744140625;0.016702514494682
1850;262;1850-09-19;16.7320190429688;5.40352370848041e-05
1850;263;1850-09-20;18.1543212890625;1.29123296430111e-07
1850;264;1850-09-21;18.6386047363281;7.63761837774268e-05
1850;265;1850-09-22;18.8220153808594;0.00583908913540654
1850;266;1850-09-23;18.7274719238281;6.00342399792453e-05
1850;267;1850-09-24;19.5327087402344;0.0576226408156799
1850;268;1850-09-25;19.0284973144531;0.0111526587261324
1850;269;1850-09-26;18.1770568847656;2.0947152399458
1850;270;1850-09-27;19.6311584472656;1.28239967452828
1850;271;1850-09-28;19.6959167480469;0.854721525683999
1850;272;1850-09-29;19.9550109863281;0.882180483313277
1850;273;1850-09-30;21.0759826660156;0.0427087745265453
1850;274;1850-10-01;21.5348754882813;0.412130124459509
1850;275;1850-10-02;19.8534790039063;14.4238065462559
1850;276;1850-10-03;19.4623657226563;13.3845922071487
1850;277;1850-10-04;18.0438171386719;13.0941994953901
1850;278;1850-10-05;15.0586791992188;0.598598840588238
1850;279;1850-10-06;12.2454162597656;2.43031400668121e-09
1850;280;1850-10-07;12.9126525878906;0
1850;281;1850-10-08;16.2506958007813;0.137155789343524
1850;282;1850-10-09;14.1986633300781;2.37864809099486e-07
1850;283;1850-10-10;12.9285827636719;0.000392629787882015
1850;284;1850-10-11;11.2123962402344;1.28288934475584e-06
1850;285;1850-10-12;12.0584655761719;0.382273680588696
1850;286;1850-10-13;10.4136901855469;12.1098845265806
1850;287;1850-10-14;16.6293273925781;17.4919351469725
1850;288;1850-10-15;16.5750061035156;46.9690874218941
1850;289;1850-10-16;17.2961059570313;15.3837515506893
1850;290;1850-10-17;16.5101257324219;0.240103650139645
1850;291;1850-10-18;15.8846069335938;0.376246450468898
1850;292;1850-10-19;16.8705688476563;3.48877168726176
1850;293;1850-10-20;14.5645080566406;7.25345662439675e-10
1850;294;1850-10-21;14.66005859375;0.00144728261375349
1850;295;1850-10-22;16.1887145996094;0.0179454909812193
1850;296;1850-10-23;17.1332641601563;0.287304386438336
1850;297;1850-10-24;16.9189086914063;0.0975168786681024
1850;298;1850-10-25;16.5711608886719;0.104071107853088
1850;299;1850-10-26;17.7483154296875;0.172696253866889
1850;300;1850-10-27;15.959375;0.00084492208429765
1850;301;1850-10-28;15.0899291992188;0.00139437901225392
1850;302;1850-10-29;16.5311218261719;0.0983455280220369
1850;303;1850-10-30;16.2587524414063;0.071064078474592
1850;304;1850-10-31;14.6251770019531;0.109227206121432
1850;305;1850-11-01;11.7546630859375;1.70195277870988e-06
1850;306;1850-11-02;11.4733520507813;1.1697764095266e-09
1850;307;1850-11-03;12.5994201660156;4.41224697403375e-08
1850;308;1850-11-04;14.1806579589844;0.0489818432470202
1850;309;1850-11-05;14.9150939941406;0.429522783088032
1850;310;1850-11-06;15.0651184082031;0.493935011036228
1850;311;1850-11-07;15.1762634277344;0.444711223826744
1850;312;1850-11-08;15.2856689453125;1.00590821821243
1850;313;1850-11-09;16.1528869628906;2.66737325582653
1850;314;1850-11-10;16.2211853027344;0.502223979856353
1850;315;1850-11-11;16.1532836914063;0.0108784747226309
1850;316;1850-11-12;15.7346130371094;0.151917037874227
1850;317;1850-11-13;16.5879760742188;0.506773113738745
1850;318;1850-11-14;16.9191528320313;5.81073970533907
1850;319;1850-11-15;13.9191528320313;8.98629832081497
1850;320;1850-11-16;14.61708984375;2.77392254211009
1850;321;1850-11-17;15.9791198730469;1.73421817598864
1850;322;1850-11-18;14.7748046875;10.2511872304603
1850;323;1850-11-19;12.1112609863281;6.47486576074024e-09
1850;324;1850-11-20;12.0602661132813;11.0838503111154
1850;325;1850-11-21;12.7857604980469;5.72739613708109
1850;326;1850-11-22;14.6162353515625;11.686633201316
1850;327;1850-11-23;15.50478515625;0.341012321587186
1850;328;1850-11-24;16.0264831542969;0.308724091155455
1850;329;1850-11-25;15.6707092285156;1.04605004307814
1850;330;1850-11-26;13.8773742675781;0.0513462569870171
1850;331;1850-11-27;15.1704040527344;0.485167605802417
1850;332;1850-11-28;15.975244140625;3.53020364418626
1850;333;1850-11-29;14.3366027832031;16.5908348746598
1850;334;1850-11-30;13.5149780273438;4.8662124783732
1850;335;1850-12-01;15.3329711914063;2.41984313470311
1850;336;1850-12-02;14.7109313964844;1.25699975760654
1850;337;1850-12-03;13.4509826660156;2.16576255625114
1850;338;1850-12-04;13.5001159667969;1.30836411262862
1850;339;1850-12-05;12.2553039550781;0.173677741986467
1850;340;1850-12-06;13.8149658203125;0.783617160050198
1850;341;1850-12-07;11.6837707519531;1.24378007893e-09
1850;342;1850-12-08;10.8782287597656;7.11223906421392e-14
1850;343;1850-12-09;9.28157958984377;0.00357815557663343
1850;344;1850-12-10;9.59877929687502;0.0603041360591305
1850;345;1850-12-11;10.6460205078125;0.0978797823336208
1850;346;1850-12-12;11.3236633300781;0.595435156719759
1850;347;1850-12-13;13.6320129394531;8.84809624403715
1850;348;1850-12-14;14.1456237792969;12.2654031962156
1850;349;1850-12-15;13.5374389648438;7.65049285255373
1850;350;1850-12-16;14.0696350097656;8.2519436487928
1850;351;1850-12-17;14.3905578613281;10.0970735773444
1850;352;1850-12-18;13.6147705078125;6.45630550570786
1850;353;1850-12-19;12.3068176269531;3.13216655049473
1850;354;1850-12-20;9.49367675781252;0.00224681073746069
1850;355;1850-12-21;9.2661071777344;0.964839066728018
1850;356;1850-12-22;9.92135009765627;2.27979772025719
1850;357;1850-12-23;8.66497192382815;3.52122259350551e-05
1850;358;1850-12-24;9.39577636718752;5.30860091885188e-05
1850;359;1850-12-25;10.3966003417969;0.000912444545519975
1850;360;1850-12-26;12.112939453125;0.344886371749453
1850;361;1850-12-27;11.8119750976563;0.0343052134667232
1850;362;1850-12-28;11.2909790039063;0.0140091916819074
1850;363;1850-12-29;11.6990295410156;0.708730801125057
1850;364;1850-12-30;10.6355529785156;0.287538437987678
1850;365;1850-12-31;11.2808776855469;1.02822589979041
1851;1;1851-01-01;12.6953063964844;0.124622480143444
1851;2;1851-01-02;13.7189575195313;0.363710371311754
1851;3;1851-01-03;11.0481811523438;5.44224649345892e-05
1851;4;1851-01-04;12.28212890625;0.771705637453124
1851;5;1851-01-05;11.2976623535156;0.68369384680409
1851;6;1851-01-06;5.66878662109377;0.118506866783719
1851;7;1851-01-07;3.48943481445315;0.0101938557691028
1851;8;1851-01-08;3.61760864257815;0.0255140794251929
1851;9;1851-01-09;2.9741149902344;0.023268781205843
1851;10;1851-01-10;2.73739013671877;0.0011286426257584
1851;11;1851-01-11;3.08086547851565;8.93174065957902e-08
1851;12;1851-01-12;6.3090759277344;0.104932132308022
1851;13;1851-01-13;8.07854614257815;0.231157651433023
1851;14;1851-01-14;8.1949401855469;1.76306444443775e-06
1851;15;1851-01-15;11.1239868164063;0.150357699385495
1851;16;1851-01-16;11.568017578125;0.024710101843084
1851;17;1851-01-17;11.0871215820313;0.000376993450856844
1851;18;1851-01-18;11.4074645996094;0.671912296093069
1851;19;1851-01-19;11.5279174804688;2.51228929264471
1851;20;1851-01-20;8.47673950195315;4.73889377899468
1851;21;1851-01-21;7.06340942382815;1.32270753965713
1851;22;1851-01-22;7.50356445312502;0.03491228344501
1851;23;1851-01-23;10.8768859863281;1.00397812784649
1851;24;1851-01-24;11.0214782714844;5.8484393890279e-08
1851;25;1851-01-25;11.0553833007813;0
1851;26;1851-01-26;10.7753234863281;2.93513069848927e-05
1851;27;1851-01-27;10.4984680175781;0.0301001067782636
1851;28;1851-01-28;9.99105224609377;0.108947273474769
1851;29;1851-01-29;10.1036926269531;0.45699120964855
1851;30;1851-01-30;10.4063659667969;1.47398397093639
1851;31;1851-01-31;10.3740783691406;0.205872206424829
1851;32;1851-02-01;8.98446044921877;0.0231341460676049
1851;33;1851-02-02;7.04522094726565;0.0167869122378761
1851;34;1851-02-03;7.19814453125002;0.118877009663265
1851;35;1851-02-04;6.99361572265627;0.092820809368277
1851;36;1851-02-05;5.92922363281252;0.0209428620109975
1851;37;1851-02-06;6.24065551757815;0.00386685514968121
1851;38;1851-02-07;5.78127441406252;0.0009138943681819
1851;39;1851-02-08;5.3229919433594;5.68269643987747e-12
1851;40;1851-02-09;7.05010375976565;0
1851;41;1851-02-10;9.60445556640627;0.00296913643751395
1851;42;1851-02-11;11.5967346191406;0.0946527725318447
1851;43;1851-02-12;11.9373718261719;0.380903160839807
1851;44;1851-02-13;11.3390441894531;3.11254598200321
1851;45;1851-02-14;10.5070129394531;0.00246864902919697
1851;46;1851-02-15;9.72014770507815;0.0735843170332373
1851;47;1851-02-16;10.445947265625;0.22424493872677
1851;48;1851-02-17;10.6010681152344;1.90165654057637
1851;49;1851-02-18;10.0836730957031;3.3593621221371
1851;50;1851-02-19;8.68392333984377;9.15495059452951
1851;51;1851-02-20;6.83159790039065;0.490348682797048
1851;52;1851-02-21;6.02352294921877;0.00146827308071806
1851;53;1851-02-22;5.08632812500002;9.1078657116217e-07
1851;54;1851-02-23;5.85451660156252;0.0917418521567015
1851;55;1851-02-24;6.9940124511719;16.2365343421698
1851;56;1851-02-25;11.2229858398438;4.23467201180756
1851;57;1851-02-26;12.3316589355469;21.9480277039111
1851;58;1851-02-27;12.2497802734375;0.97018449450843
1851;59;1851-02-28;12.6715026855469;4.39308872446418
1851;60;1851-03-01;13.5603576660156;3.63025276456028
1851;61;1851-03-02;10.3480773925781;0.110877845145296
1851;62;1851-03-03;8.73745117187502;2.23496936378069
1851;63;1851-03-04;11.3230529785156;3.70096249971539
1851;64;1851-03-05;13.0097900390625;0.417502701748163
1851;65;1851-03-06;12.2372375488281;0.201245042262599
1851;66;1851-03-07;13.2261291503906;0.212239846587181
1851;67;1851-03-08;13.3656555175781;14.2970256507397
1851;68;1851-03-09;13.6582885742188;9.08085876144469
1851;69;1851-03-10;10.6630798339844;0.256935598736163
1851;70;1851-03-11;11.0951782226563;0.614239511196502
1851;71;1851-03-12;13.6833740234375;0.0667672660711105
1851;72;1851-03-13;14.7008605957031;0.317892098973971
1851;73;1851-03-14;13.9533935546875;0.917862166534178
1851;74;1851-03-15;14.2434020996094;0.362341973232105
1851;75;1851-03-16;15.1610046386719;0.00705029215168906
1851;76;1851-03-17;15.1841369628906;0.0583248936891323
1851;77;1851-03-18;13.9503112792969;0.730255607049912
1851;78;1851-03-19;14.8877502441406;0.884690260863863
1851;79;1851-03-20;14.2203308105469;0.344841738115065
1851;80;1851-03-21;12.6394287109375;9.46358710714524e-15
1851;81;1851-03-22;12.4758239746094;1.85486016546221e-06
1851;82;1851-03-23;12.637841796875;0.0590897161600878
1851;83;1851-03-24;13.3958679199219;0.399526584078558
1851;84;1851-03-25;11.8570495605469;2.49480673810467
1851;85;1851-03-26;9.6650329589844;0.0670117540721549
1851;86;1851-03-27;9.14028320312502;1.05881481707315e-07
1851;87;1851-03-28;11.1560913085938;3.28836133323129e-07
1851;88;1851-03-29;12.5279174804688;0.000350140844318503
1851;89;1851-03-30;12.5063720703125;0.259811482101213
1851;90;1851-03-31;13.3971801757813;3.82817495847121
1851;91;1851-04-01;12.2038208007813;5.87778382468969
1851;92;1851-04-02;13.2240844726563;0.958566312328912
1851;93;1851-04-03;13.3374572753906;1.94717200356536
1851;94;1851-04-04;14.2341857910156;0.233077388838865
1851;95;1851-04-05;14.6752258300781;0.00772318912822811
1851;96;1851-04-06;15.0783935546875;2.79140821359554e-15
1851;97;1851-04-07;14.8472229003906;0
1851;98;1851-04-08;14.0795227050781;2.52319996146833e-07
1851;99;1851-04-09;14.0678649902344;0.257763147965306
1851;100;1851-04-10;13.9890991210938;3.03975858259946
1851;101;1851-04-11;13.0373779296875;2.97285370761529
1851;102;1851-04-12;11.4269348144531;1.69065480586141
1851;103;1851-04-13;11.1787658691406;0.192864055861719
1851;104;1851-04-14;11.3377319335938;5.73508820962161
1851;105;1851-04-15;11.6665283203125;5.6900120107457
1851;106;1851-04-16;12.9135070800781;0.0308644896904298
1851;107;1851-04-17;12.9074645996094;1.33512637694366
1851;108;1851-04-18;11.9760986328125;0.248857578844763
1851;109;1851-04-19;12.8269897460938;0.455439247889444
1851;110;1851-04-20;13.9481140136719;0.322402708843583
1851;111;1851-04-21;14.1350952148438;0.12738139666908
1851;112;1851-04-22;14.8505493164063;0.205497122806264
1851;113;1851-04-23;16.1643615722656;0.417584778915625
1851;114;1851-04-24;15.3938232421875;0.545885929022916
1851;115;1851-04-25;14.9391723632813;2.3822802351502e-20
1851;116;1851-04-26;13.5146118164063;3.31216331105679
1851;117;1851-04-27;10.0059753417969;7.10954829119146
1851;118;1851-04-28;11.8508850097656;3.99944552918896
1851;119;1851-04-29;11.7895141601563;0.310399011505069
1851;120;1851-04-30;12.2348571777344;3.19719681283459
1851;121;1851-05-01;14.6430603027344;1.01348729222082
1851;122;1851-05-02;14.7781005859375;0.0383034500373469
1851;123;1851-05-03;14.21083984375;0.0145784424148587
1851;124;1851-05-04;15.5458923339844;0.12308360201132
1851;125;1851-05-05;16.9909912109375;0.257312764733797
1851;126;1851-05-06;17.3142333984375;0.00261495426912006
1851;127;1851-05-07;17.6475158691406;1.69033071539815e-05
1851;128;1851-05-08;17.3095642089844;1.98163011227734
