Year;Day;Date;AvtTemperature;Precipitation
1850;163;1850-06-12;20.1556640625;2.89951153099537
1850;164;1850-06-13;21.41689453125;1.33618013933301
1850;165;1850-06-14;22.3499694824219;0.00242491814788082
1850;166;1850-06-15;22.8691040039063;0.346242196974345
1850;167;1850-06-16;21.8441711425781;0.78691077651456
1850;168;1850-06-17;22.4488159179688;0.00292955005534168
1850;169;1850-06-18;23.0248962402344;0.0394554059312213
1850;170;1850-06-19;23.8659912109375;3.35396553855389
1850;171;1850-06-20;23.6091552734375;7.49924372600574e-07
1850;172;1850-06-21;23.5381408691406;6.36963230916407e-13
1850;173;1850-06-22;24.3042541503906;0.0602752528720885
1850;174;1850-06-23;21.4235778808594;4.50670804129913
1850;175;1850-06-24;19.388330078125;24.1295261308551
1850;176;1850-06-25;15.6489807128906;1.47443235036917
1850;177;1850-06-26;16.3315673828125;3.89280351810157
1850;178;1850-06-27;15.2118469238281;3.73531342484057
1850;179;1850-06-28;15.6468139648438;0.227830441872356
1850;180;1850-06-29;17.9070983886719;6.86358239036053
1850;181;1850-06-30;17.6034790039063;2.63934239046648
1850;182;1850-07-01;19.2985473632813;0.000521612474813082
1850;183;1850-07-02;19.324365234375;3.53445138316602
1850;184;1850-07-03;19.9802795410156;1.82569983880967
1850;185;1850-07-04;19.591943359375;0.877388968365267
1850;186;1850-07-05;20.1220947265625;0.046070230382611
1850;187;1850-07-06;21.2241149902344;0.00805384293016687
1850;188;1850-07-07;22.2666564941406;7.01892133281833e-10
1850;189;1850-07-08;24.1744323730469;1.00699746041766e-06
1850;190;1850-07-09;24.3118530273438;1.51537374872511e-12
1850;191;1850-07-10;23.8527770996094;5.75819951720291e-05
1850;192;1850-07-11;23.631982421875;0.00370453609548349
1850;193;1850-07-12;24.6539245605469;0.0198822017409839
1850;194;1850-07-13;25.0810485839844;0.0225137911002093
1850;195;1850-07-14;24.5699401855469;0.49946235230891
1850;196;1850-07-15;25.8464294433594;0.022171210275701
1850;197;1850-07-16;25.7082458496094;0.958239968167618
1850;198;1850-07-17;24.6535278320313;0.949675339506939
1850;199;1850-07-18;25.3850646972656;0
1850;200;1850-07-19;26.3458801269531;0
1850;201;1850-07-20;25.8505493164063;0
1850;202;1850-07-21;25.3382507324219;0.00017950531940869
1850;203;1850-07-22;25.2637878417969;0
1850;204;1850-07-23;26.4606872558594;0
1850;205;1850-07-24;27.9411560058594;0
1850;206;1850-07-25;27.25087890625;0.227197929052636
1850;207;1850-07-26;26.0752197265625;6.04689618377563e-06
1850;208;1850-07-27;24.5808044433594;2.04451635621439e-06
1850;209;1850-07-28;22.8561645507813;0.0178078943463333
1850;210;1850-07-29;19.9696899414063;2.17265216633677
1850;211;1850-07-30;20.62392578125;3.24015414051514e-14
1850;212;1850-07-31;22.5818725585938;0.000122976365091176
1850;213;1850-08-01;24.2962280273438;0.0506285925439443
1850;214;1850-08-02;24.1189819335938;0.280829719849862
1850;215;1850-08-03;25.0936218261719;0.15417211689055
1850;216;1850-08-04;24.9807373046875;0.0165206034580478
1850;217;1850-08-05;26.3806091308594;1.13417310699387e-08
1850;218;1850-08-06;26.3252502441406;0.77771836949978
1850;219;1850-08-07;25.0891967773438;4.90270738955587
1850;220;1850-08-08;25.1268859863281;1.90527736558579
1850;221;1850-08-09;22.2305236816406;3.43219991490173e-08
1850;222;1850-08-10;19.6097351074219;0
1850;223;1850-08-11;21.2061706542969;7.92706671788254e-10
1850;224;1850-08-12;23.3096557617188;0.000274081787665637
1850;225;1850-08-13;24.3347106933594;0.243785217753612
1850;226;1850-08-14;25.13173828125;8.67329548025902e-09
1850;227;1850-08-15;25.7893005371094;0
1850;228;1850-08-16;27.3681274414063;0
1850;229;1850-08-17;27.8028503417969;0.0752073055991787
1850;230;1850-08-18;26.8948303222656;0.163101790531073
1850;231;1850-08-19;23.539697265625;1.00596911797766
1850;232;1850-08-20;22.1369262695313;0.149402928582276
1850;233;1850-08-21;22.6688171386719;0.118140643098741
1850;234;1850-08-22;26.9545837402344;0.110172203494585
1850;235;1850-08-23;26.1578918457031;0.829808649723418
1850;236;1850-08-24;24.3483215332031;0.271537614025874
1850;237;1850-08-25;23.6754699707031;0.0334708424816199
1850;238;1850-08-26;23.14248046875;0.0295350085252721
1850;239;1850-08-27;24.3496337890625;0.118994703370845
1850;240;1850-08-28;24.8712097167969;0.62575145275332
1850;241;1850-08-29;24.4488159179688;0.408115061873104
1850;242;1850-08-30;21.725;6.13228417932987
1850;243;1850-08-31;19.3543334960938;0.131460914781201
1850;244;1850-09-01;21.3228393554688;0.00345732817095268
1850;245;1850-09-02;23.1382385253906;0
1850;246;1850-09-03;22.78798828125;0.00207034737513823
1850;247;1850-09-04;21.3339782714844;0.480150761723053
1850;248;1850-09-05;22.6042114257813;0.0164529040375783
1850;249;1850-09-06;23.0490051269531;8.4929198049255e-08
1850;250;1850-09-07;24.0528198242188;5.56891832648176e-06
1850;251;1850-09-08;23.8125549316406;3.03372675552964
1850;252;1850-09-09;20.7048583984375;2.38981962902471
1850;253;1850-09-10;16.3156372070313;0.516882199735846
1850;254;1850-09-11;15.286279296875;1.52157305310062e-09
1850;255;1850-09-12;16.3261962890625;1.14597989028527e-15
1850;256;1850-09-13;18.1345458984375;0.0019044335772378
1850;257;1850-09-14;18.7789855957031;4.75938564632088
1850;258;1850-09-15;18.78798828125;7.13878143578768
1850;259;1850-09-16;15.3873229980469;1.99603907531127
1850;260;1850-09-17;14.4136596679688;0.0282873245851079
1850;261;1850-09-18;13.3449951171875;1.27370119342049e-12
1850;262;1850-09-19;13.415673828125;2.44789899924823e-13
1850;263;1850-09-20;15.8341918945313;5.57730357897412e-05
1850;264;1850-09-21;18.8960510253906;0.973983146832325
1850;265;1850-09-22;16.1710144042969;0.371759591507725
1850;266;1850-09-23;15.941064453125;0.000782815067168485
1850;267;1850-09-24;16.7166381835938;1.21501605163717e-09
1850;268;1850-09-25;17.7054382324219;0.153635030073929
1850;269;1850-09-26;17.4124389648438;0.213683229958406
1850;270;1850-09-27;17.8064208984375;0.450928186182864
1850;271;1850-09-28;18.9721618652344;0.0335721300871228
1850;272;1850-09-29;19.7773071289063;0.436243366857525
1850;273;1850-09-30;19.6852661132813;0.0155348056978255
1850;274;1850-10-01;20.6073852539063;0.136469488279545
1850;275;1850-10-02;16.8973327636719;23.7882535904646
1850;276;1850-10-03;16.1530700683594;10.5103690875694
1850;277;1850-10-04;12.5129028320313;7.27723371237516
1850;278;1850-10-05;10.6152893066406;0.06887696654303
1850;279;1850-10-06;7.36147460937502;8.95607182166414e-08
1850;280;1850-10-07;9.21209106445315;1.39199203921282e-09
1850;281;1850-10-08;10.88125;0.0480994351164554
1850;282;1850-10-09;9.20916137695315;0.000100826099469487
1850;283;1850-10-10;8.4732604980469;0.0460383365862072
1850;284;1850-10-11;6.22747192382815;2.1744060458434e-08
1850;285;1850-10-12;7.3807312011719;0.708753825165331
1850;286;1850-10-13;7.11220703125002;0.644758701673709
1850;287;1850-10-14;10.4844299316406;11.9070579763502
1850;288;1850-10-15;14.2427307128906;3.83950215764344
1850;289;1850-10-16;13.7983032226563;7.0713859051466
1850;290;1850-10-17;12.2597290039063;0.0742270600312622
1850;291;1850-10-18;11.4706359863281;0.448857476294506
1850;292;1850-10-19;12.2099853515625;6.65137523319572
1850;293;1850-10-20;8.30141601562502;2.47998393061678e-10
1850;294;1850-10-21;8.8940368652344;0.0119258438644465
1850;295;1850-10-22;12.1469055175781;0.0131157724808872
1850;296;1850-10-23;11.3026977539063;0.000644181540110367
1850;297;1850-10-24;12.4430480957031;0.085434522407013
1850;298;1850-10-25;14.9599548339844;0.203114704345353
1850;299;1850-10-26;16.1315551757813;0.340818385302555
1850;300;1850-10-27;9.07253417968752;6.71633608104183e-09
1850;301;1850-10-28;9.39019165039065;0.0190282249604934
1850;302;1850-10-29;14.2293334960938;0.0773508349084295
1850;303;1850-10-30;15.1831298828125;0.292845322110225
1850;304;1850-10-31;8.5765319824219;0.020941361617588
1850;305;1850-11-01;5.1580749511719;1.35934855372e-05
1850;306;1850-11-02;4.65288696289065;7.70513438209247e-09
1850;307;1850-11-03;7.73275146484377;6.45174963453954e-07
1850;308;1850-11-04;11.5061889648438;0.138283328851685
1850;309;1850-11-05;12.2671142578125;0.300333655468421
1850;310;1850-11-06;12.2697692871094;0.158183869280037
1850;311;1850-11-07;11.9840637207031;0.158104571892181
1850;312;1850-11-08;12.5742126464844;0.211432826472446
1850;313;1850-11-09;11.9656005859375;2.23343657562509
1850;314;1850-11-10;10.6672302246094;0.00226497967901196
1850;315;1850-11-11;12.708642578125;0.00946293334891379
1850;316;1850-11-12;12.1868835449219;0.11095872396254
1850;317;1850-11-13;14.3546997070313;0.631493750552181
1850;318;1850-11-14;13.9966369628906;2.08278925856575
1850;319;1850-11-15;11.4616027832031;9.23506796825677
1850;320;1850-11-16;9.51198730468752;8.90089406166226
1850;321;1850-11-17;12.4673706054688;20.2666472643614
1850;322;1850-11-18;10.4212280273438;10.1803787983954
1850;323;1850-11-19;4.5517517089844;0.000348138311778712
1850;324;1850-11-20;8.91744384765627;14.481050753966
1850;325;1850-11-21;8.62517700195315;4.92008464643732
1850;326;1850-11-22;10.5523620605469;10.7133408542722
1850;327;1850-11-23;10.5261779785156;0.22861190373078
1850;328;1850-11-24;12.8051696777344;0.415022745437454
1850;329;1850-11-25;11.1238952636719;4.97889826074243
1850;330;1850-11-26;7.04866943359377;0.0474843229312683
1850;331;1850-11-27;11.3279052734375;0.437962861906271
1850;332;1850-11-28;12.7676330566406;5.3768630605191
1850;333;1850-11-29;10.7465148925781;16.6489365510643
1850;334;1850-11-30;9.40154418945315;2.84176095155999
1850;335;1850-12-01;12.8736206054688;4.52085941797122
1850;336;1850-12-02;9.27657470703127;0.561812121304683
1850;337;1850-12-03;8.09523925781252;1.26864567864686
1850;338;1850-12-04;6.7879577636719;0.309846650634427
1850;339;1850-12-05;4.9918151855469;0.170054814952891
1850;340;1850-12-06;8.53130493164065;2.44690526160412
1850;341;1850-12-07;4.46944580078127;3.19985834704162e-09
1850;342;1850-12-08;3.97039184570315;4.822924559722e-06
1850;343;1850-12-09;2.74736938476565;0.00151508716612625
1850;344;1850-12-10;5.14052734375002;0.0235849934142607
1850;345;1850-12-11;8.22249755859377;0.574149510066491
1850;346;1850-12-12;8.62651977539065;0.0917871831916273
1850;347;1850-12-13;8.70363769531252;0.582894441322424
1850;348;1850-12-14;9.8037048339844;2.44198440341279
1850;349;1850-12-15;9.98040161132815;1.80203976924531
1850;350;1850-12-16;11.107568359375;6.66510290466249
1850;351;1850-12-17;10.8193908691406;3.26907802373171
1850;352;1850-12-18;8.49062500000002;8.73726275749505
1850;353;1850-12-19;7.2436462402344;0.104569906397955
1850;354;1850-12-20;3.0230651855469;0.0429779318437795
1850;355;1850-12-21;3.77898559570315;0.456220532942098
1850;356;1850-12-22;3.9421325683594;0.127800907648634
1850;357;1850-12-23;1.39949951171877;0.000616995504287843
1850;358;1850-12-24;1.89315185546877;0.00069941715139521
1850;359;1850-12-25;4.54888305664065;0.00421263413272754
1850;360;1850-12-26;7.5474792480469;0.0370121982086857
1850;361;1850-12-27;2.60793457031252;2.61756910197247e-13
1850;362;1850-12-28;5.2894226074219;0.00153902163333441
1850;363;1850-12-29;4.89089355468752;0.0012557965931137
1850;364;1850-12-30;4.37716064453127;0.000153625336452023
1850;365;1850-12-31;6.7036071777344;0.217793335468741
1851;1;1851-01-01;12.0349060058594;0.871248936164193
1851;2;1851-01-02;8.38302001953127;0.535621686140075
1851;3;1851-01-03;3.96889648437502;0.192181703459937
1851;4;1851-01-04;5.83516845703127;0.0323349955579033
1851;5;1851-01-05;4.46041259765627;2.96170347137377
1851;6;1851-01-06;0.905236816406273;0.00592604810663033
1851;7;1851-01-07;-1.30039062499998;0.000262478160806268
1851;8;1851-01-08;-1.63651123046873;0.000287727467451759
1851;9;1851-01-09;-2.30161132812498;0.00435442622119808
1851;10;1851-01-10;-2.7562316894531;8.08502015336998e-08
1851;11;1851-01-11;-2.9733947753906;9.85105501172256e-05
1851;12;1851-01-12;-0.630041503906227;0.156311486352934
1851;13;1851-01-13;0.769036865234398;0.0738319531592424
1851;14;1851-01-14;0.951959228515648;4.98120664715884e-05
1851;15;1851-01-15;3.29946289062502;0.00652015601190215
1851;16;1851-01-16;3.9825378417969;0.000181365636109376
1851;17;1851-01-17;6.87801513671877;6.25363101146997e-09
1851;18;1851-01-18;8.86898193359377;0.372639180568513
1851;19;1851-01-19;7.31804809570315;2.18129537533969
1851;20;1851-01-20;1.24135742187502;0.47514169709757
1851;21;1851-01-21;-0.478277587890602;0.0707718823832693
1851;22;1851-01-22;2.54985961914065;0.167062436230481
1851;23;1851-01-23;5.40914306640627;0.0932535611354979
1851;24;1851-01-24;4.20156250000002;0.00622525810740626
1851;25;1851-01-25;4.09523925781252;3.59439398968679e-14
1851;26;1851-01-26;3.0436950683594;5.98390441201597e-10
1851;27;1851-01-27;3.38942871093752;0.053081301120983
1851;28;1851-01-28;5.23653564453127;0.063052419682208
1851;29;1851-01-29;4.10280761718752;0.109955076186452
1851;30;1851-01-30;3.98214111328127;0.0216191318031633
1851;31;1851-01-31;3.28151855468752;9.98444959522671e-09
1851;32;1851-02-01;3.26674804687502;0.00496093784931873
1851;33;1851-02-02;2.94313964843752;0.00982617527824914
1851;34;1851-02-03;2.90249023437502;0.0304020713883801
1851;35;1851-02-04;1.13784179687502;0.0193385632883292
1851;36;1851-02-05;0.551446533203148;0.00160391595045439
1851;37;1851-02-06;1.93093261718752;0.00077814107157792
1851;38;1851-02-07;1.01751098632815;0.000839451388401358
1851;39;1851-02-08;-1.39987792968748;0
1851;40;1851-02-09;-0.577246093749977;2.40106488158661e-10
1851;41;1851-02-10;2.9276062011719;0.037743786106148
1851;42;1851-02-11;7.89580688476565;0.00973806277215772
1851;43;1851-02-12;9.2816101074219;1.22636088926811
1851;44;1851-02-13;7.46248779296877;3.05584523594007
1851;45;1851-02-14;4.11406860351565;4.50308286659151e-05
1851;46;1851-02-15;2.74163208007815;0.0152003382936527
1851;47;1851-02-16;4.7680603027344;1.46522050492592e-05
1851;48;1851-02-17;8.03713378906252;2.20351648167707
1851;49;1851-02-18;6.0493103027344;3.46383531577885
1851;50;1851-02-19;3.93926391601565;0.674775213701651
1851;51;1851-02-20;2.1899353027344;0.042073678378074
1851;52;1851-02-21;0.669915771484398;0.00360259498393134
1851;53;1851-02-22;0.599816894531273;9.29219904147183e-09
1851;54;1851-02-23;1.20003662109377;0.0263801403889374
1851;55;1851-02-24;2.33562622070315;2.0026495680213
1851;56;1851-02-25;5.0328308105469;6.13568450789899
1851;57;1851-02-26;9.29079589843752;20.1790484134108
1851;58;1851-02-27;8.36065063476565;4.30375764844939
1851;59;1851-02-28;9.20119628906252;2.51507009379566
1851;60;1851-03-01;10.0333190917969;4.65045223245397
1851;61;1851-03-02;4.18279418945315;0.00104867316110813
1851;62;1851-03-03;3.93972167968752;0.581835806951858
1851;63;1851-03-04;6.62172851562502;1.64805561653338
1851;64;1851-03-05;10.8196350097656;0.0963765305641573
1851;65;1851-03-06;11.877099609375;0.30475723760901
1851;66;1851-03-07;11.797265625;2.02212837757543
1851;67;1851-03-08;12.5720764160156;8.21739847306162
1851;68;1851-03-09;13.1147705078125;10.6354168150574
1851;69;1851-03-10;10.1961303710938;1.37074637459591
1851;70;1851-03-11;9.29702148437502;0.279309956385987
1851;71;1851-03-12;13.0487915039063;0.234264973551035
1851;72;1851-03-13;13.8817687988281;0.0877855087310309
1851;73;1851-03-14;15.3158508300781;2.23971781670116
1851;74;1851-03-15;14.1955810546875;0.171997576399008
1851;75;1851-03-16;14.2030578613281;0.00232864970826085
1851;76;1851-03-17;15.33779296875;0.11098961585958
1851;77;1851-03-18;14.506982421875;0.0976124520093435
1851;78;1851-03-19;14.70986328125;0.634638575138524
1851;79;1851-03-20;11.2510925292969;0.0173947262737784
1851;80;1851-03-21;9.23903808593752;0.000148136108180097
1851;81;1851-03-22;11.4356018066406;0.0237438804106205
1851;82;1851-03-23;12.5413146972656;0.275817001238465
1851;83;1851-03-24;13.5489440917969;0.590187482885085
1851;84;1851-03-25;9.22634277343752;2.64743585139513
1851;85;1851-03-26;6.21514282226565;0.0110921309897094
1851;86;1851-03-27;5.79335937500002;3.61831414830149e-07
1851;87;1851-03-28;9.51751098632815;1.13259848999459e-06
1851;88;1851-03-29;11.6749206542969;5.71023692330641e-05
1851;89;1851-03-30;11.5598999023438;0.292605023423675
1851;90;1851-03-31;11.7309814453125;4.10970789380372
1851;91;1851-04-01;8.91817626953127;10.9192012343556
1851;92;1851-04-02;11.2712341308594;0.259179244312691
1851;93;1851-04-03;11.87294921875;4.46743798675016
1851;94;1851-04-04;12.4291931152344;0.00688699790316605
1851;95;1851-04-05;12.064599609375;0.158829897918622
1851;96;1851-04-06;13.2002197265625;0.0675970843076357
1851;97;1851-04-07;13.6697937011719;0.00235187296198092
1851;98;1851-04-08;13.1565185546875;1.2348987457611e-07
1851;99;1851-04-09;14.0595947265625;0.141501468897332
1851;100;1851-04-10;13.4675231933594;8.28302500303835
1851;101;1851-04-11;13.5796447753906;3.81744182668626
1851;102;1851-04-12;10.6543518066406;3.52034809766337
1851;103;1851-04-13;10.4216857910156;3.57870783191174
1851;104;1851-04-14;11.6526733398438;0.703207781771198
1851;105;1851-04-15;9.40633544921877;1.35775028611533
1851;106;1851-04-16;10.6093078613281;0.0740232275347807
1851;107;1851-04-17;10.262353515625;0.474648919771425
1851;108;1851-04-18;9.03750000000002;0.0998166993667837
1851;109;1851-04-19;11.324365234375;1.30433820595499
1851;110;1851-04-20;13.6269165039063;2.10729941027239
1851;111;1851-04-21;12.1678100585938;4.14055633591488
1851;112;1851-04-22;12.8644653320313;0.277824670047266
1851;113;1851-04-23;13.3456970214844;0.888137266156264
1851;114;1851-04-24;15.6820617675781;0.628951872931793
1851;115;1851-04-25;13.1640869140625;0.921063293935731
1851;116;1851-04-26;11.8720336914063;5.81241315230727
1851;117;1851-04-27;9.8095642089844;26.2337291613221
1851;118;1851-04-28;8.5589538574219;10.7308661565185
1851;119;1851-04-29;9.14837036132815;5.48766071442515
1851;120;1851-04-30;11.3577514648438;3.16621824167669
1851;121;1851-05-01;12.5747619628906;5.24987156968564
1851;122;1851-05-02;14.3435302734375;1.69533033622429
1851;123;1851-05-03;14.6649108886719;0.440848803555127
1851;124;1851-05-04;14.4582763671875;0.0184516502940824
1851;125;1851-05-05;16.15029296875;0.467869165004231
